Number	Votes	Question
Q1	7	How to sort an array of objects containing null elements?
Q2	7	Does java.util.concurrent.Delayed really force me to violate equals/compareTo consistency?
Q3	5	Sorting a List alphabetically using compareTo() method
Q4	4	TreeSet doesn&#39;t work  what&#39;s wrong with the following code?
Q5	2	Shifting Parts of an Array and NullPointerException
Q6	2	Implementing WritableComparable for Hadoop
Q7	2	Sort Superclass list of objects that are Subclasses of the Superclass
