Number	Votes	Question
Q1	3	Use of Teradata for OLTP operation with java web application
Q2	2	Set Default Database name for queries in TERADATA
Q3	2	How to specify text qualifier in Teradata? Bug or unvoiced restriction?
Q4	2	How should a sample FastLoad1.csv file look like?
