Number	Votes	Question
Q1	3	Is there a way to take away focus in javafx?
Q2	3	Generate an array containing unique Random ints  check for duplicates
Q3	2	get root of a binary search tree in java
Q4	2	TreeSet not sorting properly
Q5	2	Reverse method in Linked List
