Number	Votes	Question
Q1	4	How to add Spring roo on Spring Tools Suite
Q2	4	Conversion-service class in spring
Q3	3	Spring Tool Suite 3.6.1 won&#39;t update
Q4	2	NullPointerException at org.springframework.roo.project.packaging.WarPackaging.createOtherArtifacts(WarPackaging.java:41)
Q5	2	Deserializing JSON object
Q6	2	@ManyToOne of the same type as parent where child doesn&#39;t exist in DB
