Number	Votes	Question
Q1	3	Java Keyboard input not working using KeyBindings - selfmade rendering engine at fault?
Q2	3	Java: Using Swing for programming games
Q3	2	How to get name of the object&#39;s from a different class in Java
Q4	2	Loading an image for a game in java
Q5	2	Grab the current position of a moving ellipse in processing.js
