Number	Votes	Question
Q1	2	Difference between org.eclipse.swt.cocoa.macosx.x.&lt;version_no&gt;.jar vs org.eclipse.swt.&lt;version_no&gt;.jar?
Q2	2	How to get Apple Java Extensions (com.apple.eawt) work on JDK 7 and higher?
