Number	Votes	Question
Q1	2	Cucumber steps as spring beans
Q2	2	Save State with Parallel cucumber tests
Q3	2	JUnit Test in java
Q4	2	How to match these steps unambiguously in Cucumber-JVM?
Q5	2	How to run features/scenarios in Cucumber-JVM in parallel?
Q6	2	Cucumber JVM Junit Issue
