Number	Votes	Question
Q1	3	Registering and using a custom java.net.URL protocol
Q2	3	Is there an easy reference for Clojure/Java classes and protocols?
Q3	2	What does Java&#39;s UDP _DatagramSocket.connect()_ do?
Q4	2	how to get protocol details from packets stored in a pcap file
Q5	2	Cannot find protocol &#39;resource&#39; in URL constructor
Q6	2	Why is not a good practice to have an entity body in a HTTP DELETE request?
