Number	Votes	Question
Q1	6	Android IllegalStateException: Fragment not attached to Activity webview
Q2	6	Android 4.0 -&gt; 4.3 (included) - Web storage lost between webview pages
Q3	2	My activity is crashing for a strange reason
Q4	2	Android App Development - App crashing after launching second activity
