Number	Votes	Question
Q1	2	Java Programs won&#39;t run
Q2	2	Is it true that better to print through Console object - it handles &quot;special characters&quot; better?
Q3	2	Run Scala REPL via Java ProcessBuilder
Q4	2	How to build a command line interface in java for an existing web based application
