Number	Votes	Question
Q1	3	How to crop part of an array?
Q2	2	Why did I lose data when I change the orientation of camera doing crop image?
Q3	2	Detecting position of crop marks in a scanned document
Q4	2	Crop out part from images (findContours?) {opencv  java}
