Number	Votes	Question
Q1	10	Android Canvas  multiple paths with different zoom amounts
Q2	6	Why does Android draw View inside another (with width and height defined in pixels) in incorrect way?
Q3	3	Making canvas&#39; drawline clickable
Q4	2	add image in Jpanel using canvas
Q5	2	JSF+Facebook Integration One or more of the given URLs is not allowed by the App&#39;s settings. It must match the Website URL or Canvas URL
Q6	2	porting image rotations to android
Q7	2	Simple rain algorithm in java
Q8	2	Mulitple Canvas&#39; next to each other
