Number	Votes	Question
Q1	4	Hibernate - Prod vs Dev
Q2	3	Eclipse Java project: can I set eclipse to store .class and .java files in 1 folder?
Q3	3	Best Practice to distribute a eclipse setup for a project?
Q4	2	What is the name of the platform(s) when we develop using PHP?
Q5	2	Eclipse will not Work?
Q6	2	JDK instead of or in addition to JRE?
