Number	Votes	Question
Q1	13	Abstract class with default value
Q2	2	Default Primitive Values in Java - Memory Allocation?
Q3	2	Is it possible to declare default argument in Java in String?
Q4	2	Expandable listview default selection
Q5	2	Preference Manager loads always default value
