Number	Votes	Question
Q1	3	Create iOS static library from robovm project (BAD_ACCESS in JNI)
Q2	2	Java method parameter type and interface conformance
Q3	2	Starting Android Development for an iOS Developer
Q4	2	Objective C to Java: converting a typedef block
Q5	2	Phonegap vs native for ease of developing?
Q6	2	how to resolve error: linker command failed with exit code 1 (use -v to see invocation) in Xcode5
