Number	Votes	Question
Q1	7	HBase region server cannot connect with master
Q2	4	Buildozer doesn&#39;t work with java under cygwin
Q3	2	Cygwin command through java application on windows
Q4	2	getting Java to work in Cygwin
Q5	2	Maven release plugin can&#39;t commit - E155010 with node path having path twice - Cygwin &amp; DOS
Q6	2	Fatal Error while running helloJNI example or no output at all
