Number	Votes	Question
Q1	2	Shopping Cart in Java
Q2	2	Compiler Understanding - assign in a if statement
Q3	2	How do I calculate numbers with If statement if more than one condition is met?
Q4	2	In Java  how to assign the variable number=Integer.parseInt(args[0]) a value if no argument is passed?
