Number	Votes	Question
Q1	3	Faster measure of distance
Q2	2	How to track the distance when user running/ walking
Q3	2	How to check if DirectedSparsedGraph contains an Edge between Nodes having those 2 nodes?
Q4	2	Use an ArrayList to display multiple vector Objects Java
