Number	Votes	Question
Q1	3	How to create jbpm6 web application in Eclipse?
Q2	3	Jboss server error : Failed to start service jboss.deployment.unit.&quot;jbpm-console.war&quot;
Q3	2	Connection pool leakage with jBPM6 transactional tables
Q4	2	Passing domain-specific objects to a domain-specific task in jBPM 6 workbench
