Number	Votes	Question
Q1	8	JavaFX. Set different icons for the title bar and the operating system task bar
Q2	3	Android .setColor for Large Icon
Q3	2	Show icons in Toolbar Android
Q4	2	LWJGL Icon only showing in taskbar
Q5	2	Java - How To Set An Image Path Without Using The C:\\\\ Direcory
Q6	2	Java - setSelectedIcon() and setPressedIcon() do not seem to register
Q7	2	(Java Swing) How do I create a JTextPane with multiple icons on the same line?
