Number	Votes	Question
Q1	2	Call pl/sql function in java?
Q2	2	Oracle SqlDeveloper JDK path
Q3	2	SQL Developer error Unable to find Java Virtual Machine
Q4	2	ORACLE SQL DEVELOPER Asking for JDK 7 and NO ADMIN rights
Q5	2	Cannot launch SQL Developer 4.0.1
