Number	Votes	Question
Q1	8	Can&#39;t create folder on external storage on android
Q2	6	Protect and unprotect file to avoid accidental elimination in Android by bugged cleaning apps
Q3	3	Set up permissions on file in mounted CIFS share - NIO.2
Q4	2	Is there a platform-indepenent way of setting file permissions with gradle?
