Number	Votes	Question
Q1	4	Integration testing with remote restful service
Q2	2	Cucumber steps as spring beans
Q3	2	How to match these steps unambiguously in Cucumber-JVM?
Q4	2	How to run features/scenarios in Cucumber-JVM in parallel?
Q5	2	Cucumber JVM Junit Issue
