Number	Votes	Question
Q1	4	Custom method in spring data couchbase
Q2	2	Spring junit tests with couchbase
Q3	2	Is there spring-data for CouchDB?
Q4	2	spring-data-couchbase - org.springframework.data.mapping.model.MappingException
