Number	Votes	Question
Q1	9	Development of application similar to &quot;Google now&quot; - is it possible to use voice recognition without key input?
Q2	2	Text To Speech on long text
Q3	2	java text to speech api
Q4	2	repeat text to speech at Onclicklistner android
Q5	2	Android basic TTS engine from audio file
Q6	2	Defining labels for Accessibility spoken feedback
