Number	Votes	Question
Q1	17	Google Plugin for Eclipse Luna?
Q2	5	Google adt/gwt support for eclipse 4.4 (Luna)
Q3	3	How to get Eclipse + Google Plugin to create Async Interface and Impl stub method on new service method creation?
Q4	2	Possible to use Google Modules with Google Plugin for Eclipse?
