Number	Votes	Question
Q1	7	Peer not authenticated while importing Gradle project in eclipse
Q2	5	How to import android project as library and NOT compile it as apk (Android studio 1.0)
Q3	5	Crashlytics not finding API Key in crashlytics.properties at runtime
Q4	2	Gradle - Could not find or load main class
