Number	Votes	Question
Q1	4	Color.White is getting skipped when using drawString() java
Q2	4	Color row in JTree
Q3	3	How to change background color of jDesktopPane which is created usning tools in netbeans
Q4	2	How do you change the background color of a TextField without changing the border in javafx?
Q5	2	What is the secret to set a custom TextArea background?
