Number	Votes	Question
Q1	7	How does string.split(&quot;\\\\S&quot;) work
Q2	2	why compilation fails for that example
Q3	2	String getChars() method confusion
Q4	2	Oracle Java 7 Certification: The private and protected access modifiers can be used with which entities?
Q5	2	Is there any book for upgrade to java se 7 programmer certification exam?
