Number	Votes	Question
Q1	4	Maven package structure changed after build Eclipse
Q2	3	Type Archive for required library: spring-core-4.0.1.RELEASE.jar&#39; in project &#39;starter&#39; cannot be read or is not a valid ZIP file
Q3	2	Red rectangle below filename in eclipse after modification?
Q4	2	Added Maven dependency  Eclipse doesn&#39;t see it
Q5	2	Maven (m2e) does not update the JRE in Eclipse
Q6	2	How add Tycho packaging types into maven dialogs in Eclipse?
