Number	Votes	Question
Q1	7	To Create udf in pig for image processing
Q2	3	Error in Udf of pig
Q3	3	Why do a lot of projects only offer source and no jars for download?
Q4	3	How to write a pig algebraic udf for group by
Q5	2	Pig Script not Flattening Tuples Correctly
Q6	2	Replacing characters inside the quoted string
Q7	2	Conversion of tuples in pig
Q8	2	Error in PigServer (Hbase and java)
