Number	Votes	Question
Q1	4	Computing nearest vertex neighbors in a DAG completed by transitive-closure
Q2	3	Efficiently generating rankings from (in)equalities
Q3	2	How To Use Jackson&#39;s @JsonIdentityInfo for Deserialization of directed Graphs?
