Number	Votes	Question
Q1	4	Ruby equivalent of Java&#39;s Collections.unmodifiableList and Collections.unmodifiableMap
Q2	3	Unmodifiable List of modifiable objects
Q3	3	How to reverse an unmodifiable List in java
