Number	Votes	Question
Q1	6	Equivalence of abstract classes/methods (Java) in Google Go
Q2	5	Go SHA-256 hash differs from Java SHA-256 hash
Q3	2	Convert C.jstring to native string in Go
Q4	2	Equivalent of golang channel in Java
Q5	2	Compile Java to behave like GO code
