Number	Votes	Question
Q1	7	Eclipse + Java 8 + Dynamic Web Module
Q2	4	Deploy multiple webapps with application specific config in Tomcat from Eclipse
Q3	4	Error opening zip file or JAR manifest missing : C:\\Program
Q4	3	Gradle with Eclipse - resources are not filtered
