Number	Votes	Question
Q1	6	collatz sequence - optimising code
Q2	3	How to find the highest sum 3x3 grid in a randomly generated 4x4 grid (modulus grid  can wrap around)
Q3	2	Open Source Java Optimizer + Tutorial
