Number	Votes	Question
Q1	5	How to capture fingerprint using HTML and VeriFinger?
Q2	3	how to Integrate fingerprint scanner in java web application
Q3	2	External biometric device connected to Android Device
Q4	2	Handling a Biometric Fingerprint Attendance Device by using Socket In (JAVA)
