Number	Votes	Question
Q1	2	Is it smart method for getting the lengths of each words in its String parameter
Q2	2	How to count the number of occurrences of each word?
Q3	2	How do I count the number of unique characters in a string? - Updated
Q4	2	Java code to count # of instances an item was entered in an array?
